code,R,F,M,Àà±ð
7383,154,1,30,7
7384,37,1,124,1
7385,133,1,89,7
7386,33,1,131,1
7387,72,1,169,4
7388,151,1,225,0
7389,132,1,190,0
7390,170,1,63,7
7391,141,1,42,7
7392,27,1,164,4
7393,92,1,94,3
7394,46,1,124,1
7395,51,1,227,4
7396,14,1,34,1
7397,51,1,44,1
7398,107,1,144,3
7399,159,1,49,7
7400,92,1,108,3
7401,133,1,89,7
7402,37,1,94,1
7403,71,1,31,1
7404,133,1,117,3
7405,35,1,94,1
7406,8,1,129,1
7407,170,1,242,0
7408,34,1,162,4
7409,170,1,204,0
7410,102,1,183,3
7411,73,1,72,1
7412,17,1,49,1
7413,170,1,32,7
7414,170,1,82,7
7415,100,1,40,7
7416,145,1,172,3
7417,92,1,99,3
7418,10,2,34.5,2
7419,41,1,49,1
7420,72,1,128,1
7421,170,1,69,7
7422,3,1,138,4
7423,14,1,116,1
7424,101,1,209,0
7425,170,1,37,7
7426,151,1,87,7
7427,150,1,156,3
7428,8,1,126,1
7429,84,1,40,1
7430,23,1,149,4
7431,170,1,151,3
7432,162,1,169,3
7433,31,1,200,4
7434,159,1,203,0
7435,102,1,34,7
7436,36,1,32,1
7437,170,1,42,7
7438,157,1,83,7
7439,14,1,30,1
7440,151,1,261,0
7441,170,1,72,7
7442,0,1,214,4
7443,170,1,151,3
7444,167,1,64,7
7445,170,1,220,0
7446,170,1,254,0
7447,13,1,181,4
7448,170,1,272,0
7449,170,1,159,3
7450,20,1,49,1
7451,11,1,124,1
7452,73,1,89,1
7453,16,1,131,1
7454,133,1,140,3
7455,130,1,219,0
7456,133,1,150,3
7457,91,1,308,0
7458,12,2,64,2
7459,170,1,79,7
7460,133,1,183,3
7461,71,2,189.5,2
7462,5,1,149,4
7463,151,1,89,7
7464,133,1,87,7
7465,1,1,130,1
7466,92,1,94,3
7467,31,1,336,4
7468,133,1,33,7
7469,146,1,273,0
7470,133,1,30,7
7471,162,1,193,0
7472,133,1,87,7
7473,133,1,89,7
7474,170,1,189,0
7475,132,1,252,0
7476,18,1,94,1
7477,0,1,170,4
7478,31,1,149,4
7479,133,1,87,7
7480,133,1,121,3
7481,133,1,134,3
7482,45,1,49,1
7483,14,1,74,1
7484,142,1,144,3
7485,33,1,160,4
7486,91,1,121,3
7487,21,2,143.5,2
7488,8,1,94,1
7489,9,1,170,4
7490,110,1,49,7
7491,133,1,146,3
7492,14,1,221,4
7493,131,2,163.5,2
7494,170,1,46,7
7495,131,1,245,0
7496,133,1,169,3
7497,4,2,115,2
7498,170,1,79,7
7499,154,1,209,0
7500,73,1,161,4
7501,132,1,99,3
7502,154,1,118,3
7503,12,2,40,2
7504,170,1,185,0
7505,170,1,174,3
7506,24,1,30,1
7507,170,1,72,7
7508,14,1,30,1
7509,38,1,198,4
7510,73,1,222,4
7511,170,1,195,0
7512,170,1,224,0
7513,26,1,144,4
7514,164,1,159,3
7515,155,1,74,7
7516,170,1,34,7
7517,49,1,120,1
7518,3,1,118,1
7519,12,1,253,4
7520,165,1,136,3
7521,162,1,194,0
7522,45,1,246,4
7523,163,1,72,7
7524,83,1,149,3
7525,14,1,58,1
7526,73,1,89,1
7527,17,1,193,4
7528,132,1,87,7
7529,132,1,179,3
7530,170,1,190,0
7531,170,1,63,7
7532,89,1,49,1
7533,94,1,137,3
7534,102,1,195,0
7535,52,1,89,1
7536,14,1,145,4
7537,167,1,224,0
7538,170,1,84,7
7539,8,2,60,2
7540,154,1,72,7
7541,170,1,66,7
7542,1,1,254,4
7543,42,1,144,4
7544,92,1,203,0
7545,170,1,82,7
7546,166,1,31,7
7547,40,1,188,4
7548,10,1,37,1
7549,133,1,256,0
7550,170,1,79,7
7551,10,2,130,2
7552,91,1,144,3
7553,9,2,151.5,2
7554,31,1,134,1
7555,24,1,75,1
7556,121,1,99,3
7557,92,2,176.5,2
7558,59,1,117,1
7559,37,3,131,6
7560,91,1,240,0
7561,109,1,144,3
7562,92,1,257,0
7563,24,1,226,4
7564,68,1,120,1
7565,6,1,60,1
7566,170,1,181,0
7567,133,1,112,3
7568,97,1,128,3
7569,53,1,252,4
7570,170,1,89,7
7571,133,2,208.5,2
7572,170,1,31,7
7573,6,2,121.5,2
7574,175,1,140,3
7575,73,1,169,4
7576,131,1,222,0
7577,7,1,87,1
7578,62,1,94,1
7579,170,1,262,0
7580,14,1,72,1
7581,1,1,166,4
7582,89,1,134,3
7583,97,1,272,0
7584,73,1,87,1
7585,139,1,111,3
7586,133,1,125,3
7587,164,1,63,7
7588,15,1,273,4
7589,163,1,155,3
7590,73,1,87,1
7591,129,1,197,0
7592,10,1,82,1
7593,109,1,117,3
7594,24,1,94,1
7595,157,1,81,7
7596,73,1,243,4
7597,102,1,141,3
7598,170,1,100,7
7599,151,1,37,7
7600,7,1,118,1
7601,131,1,191,0
7602,170,1,74,7
7603,170,1,84,7
7604,136,1,159,3
7605,73,1,156,4
7606,22,1,124,1
7607,6,1,73,1
7608,170,1,74,7
7609,24,1,207,4
7610,165,1,34,7
7611,14,1,30,1
7612,133,1,79,7
7613,30,1,154,4
7614,147,1,172,3
7615,35,1,30,1
7616,20,1,149,4
7617,45,1,261,4
7618,3,1,268,4
7619,88,1,160,3
7620,117,1,149,3
7621,23,1,94,1
7622,20,1,65,1
7623,144,1,173,3
7624,92,1,34,1
7625,153,1,200,0
7626,170,1,84,7
7627,170,1,186,0
7628,79,1,244,4
7629,102,1,196,0
7630,9,2,99,2
7631,128,1,196,0
7632,24,1,168,4
7633,170,1,74,7
7634,133,1,194,0
7635,170,1,225,0
7636,128,1,195,0
7637,102,1,180,3
7638,131,1,214,0
7639,170,1,152,3
7640,41,1,103,1
7641,49,1,114,1
7642,170,1,63,7
7643,131,1,150,3
7644,11,1,245,4
7645,170,1,133,3
7646,91,1,184,3
7647,154,2,84,2
7648,170,1,243,0
7649,170,1,84,7
7650,162,1,191,0
7651,92,1,94,3
7652,125,1,149,3
7653,175,1,181,0
7654,142,1,211,0
7655,111,1,246,0
7656,133,1,202,0
7657,35,1,34,1
7658,14,1,89,1
7659,57,1,215,4
7660,102,1,186,3
7661,167,1,64,7
7662,153,1,196,0
7663,170,1,162,3
7664,155,1,171,3
7665,170,1,188,0
7666,122,1,125,3
7667,102,1,48,7
7668,170,1,79,7
7669,30,1,237,4
7670,177,1,411,0
7671,158,1,241,0
7672,12,1,245,4
7673,133,1,54,7
7674,82,1,126,3
7675,27,1,206,4
7676,146,1,193,0
7677,13,1,83,1
7678,98,1,183,3
7679,155,1,74,7
7680,34,1,125,1
7681,102,1,49,7
7682,164,1,79,7
7683,1,1,176,4
7684,180,1,170,3
7685,133,1,234,0
7686,22,1,260,4
7687,166,1,253,0
7688,90,1,40,1
7689,133,1,245,0
7690,28,1,150,4
7691,92,1,259,0
7692,14,1,72,1
7693,132,1,115,3
7694,151,1,49,7
7695,133,1,87,7
7696,94,1,47,7
7697,143,1,149,3
7698,151,1,84,7
7699,170,1,218,0
7700,10,1,84,1
7701,6,2,188.5,2
7702,19,1,167,4
7703,158,1,37,7
7704,15,1,149,4
7705,68,1,30,1
7706,133,1,223,0
7707,52,1,200,4
7708,159,1,79,7
7709,170,1,160,3
7710,102,1,94,3
7711,140,1,132,3
7712,3,1,219,4
7713,72,1,231,4
7714,160,1,66,7
7715,14,1,241,4
7716,155,1,231,0
7717,108,1,158,3
7718,176,1,149,3
7719,151,1,180,3
7720,119,1,99,3
7721,68,1,154,4
7722,170,1,265,0
7723,166,1,49,7
7724,95,1,260,0
7725,71,1,103,1
7726,158,1,168,3
7727,47,1,167,4
7728,14,1,84,1
7729,170,1,72,7
7730,52,1,200,4
7731,65,1,217,4
7732,133,1,53,7
7733,170,1,85,7
7734,132,1,87,7
7735,8,1,184,4
7736,99,1,194,3
7737,36,1,60,1
7738,108,1,144,3
7739,18,1,94,1
7740,28,1,213,4
7741,91,1,116,3
7742,11,1,79,1
7743,133,1,229,0
7744,73,1,87,1
7745,159,1,153,3
7746,133,1,87,7
7747,73,1,139,3
7748,102,1,122,3
7749,170,1,242,0
7750,90,1,133,3
7751,11,1,124,1
7752,3,1,128,1
7753,92,1,133,3
7754,155,1,94,7
7755,160,1,56,7
7756,59,1,61,1
7757,170,1,134,3
7758,8,1,89,1
7759,121,2,53.5,2
7760,52,1,89,1
7761,99,1,134,3
7762,141,1,37,7
7763,11,2,248,2
7764,90,1,246,0
7765,73,1,257,4
7766,111,1,49,7
7767,119,1,149,3
7768,23,1,32,1
7769,157,1,68,7
7770,133,1,107,3
7771,5,1,139,4
7772,155,1,191,0
7773,31,1,143,4
7774,170,1,82,7
7775,170,1,65,7
7776,91,1,99,3
7777,18,2,137,2
7778,170,1,189,0
7779,92,2,96.5,2
7780,143,1,242,0
7781,37,1,170,4
7782,105,1,199,0
7783,53,1,112,1
7784,96,1,134,3
7785,160,1,140,3
7786,166,1,49,7
7787,5,1,156,4
7788,153,2,49,2
7789,37,1,94,1
7790,105,1,167,3
7791,121,1,99,3
7792,153,1,223,0
7793,141,1,149,3
7794,73,1,193,4
7795,170,1,82,7
7796,170,1,79,7
7797,155,2,145.5,2
7798,59,1,114,1
7799,169,1,30,7
7800,127,1,87,7
7801,23,1,219,4
7802,44,1,54,1
7803,96,1,168,3
7804,42,1,221,4
7805,170,1,79,7
7806,25,1,198,4
7807,8,3,206.6666667,6
7808,40,1,144,4
7809,35,1,30,1
7810,159,1,47,7
7811,6,1,213,4
7812,37,1,205,4
7813,31,2,183.5,2
7814,14,1,63,1
7815,174,1,49,7
7816,8,1,63,1
7817,170,1,201,0
7818,10,1,63,1
7819,170,1,109,7
7820,32,1,123,1
7821,73,2,81,2
7822,101,1,124,3
7823,107,2,99,2
7824,167,1,175,3
7825,40,1,261,4
7826,132,1,87,7
7827,170,1,209,0
7828,18,1,51,1
7829,9,1,197,4
7830,173,1,68,7
7831,133,1,89,7
7832,121,1,253,0
7833,146,1,149,3
7834,102,1,94,3
7835,33,1,99,1
7836,169,1,35,7
7837,73,1,89,1
7838,14,3,83.66666667,6
7839,47,1,40,1
7840,170,1,43,7
7841,3,2,132.5,2
7842,132,1,89,7
7843,6,1,173,4
7844,130,1,87,7
7845,102,1,121,3
7846,133,1,238,0
7847,107,1,195,0
7848,170,1,112,7
7849,49,1,44,1
7850,133,1,87,7
7851,121,1,47,7
7852,85,1,65,1
7853,60,1,259,4
7854,1,1,228,4
7855,152,1,275,0
7856,119,1,139,3
7857,8,1,48,1
7858,151,1,79,7
7859,14,1,227,4
7860,14,1,149,4
7861,68,1,94,1
7862,165,1,75,7
7863,59,1,136,1
7864,33,1,34,1
7865,13,1,124,1
7866,132,1,258,0
7867,170,1,63,7
7868,133,1,120,3
7869,49,1,129,1
7870,111,1,164,3
7871,133,1,89,7
7872,118,1,263,0
7873,14,1,177,4
7874,53,2,170.5,2
7875,73,1,220,4
7876,14,1,103,1
7877,168,1,72,7
7878,121,1,30,7
7879,156,1,133,3
7880,121,1,94,3
7881,24,1,106,1
7882,152,1,38,7
7883,106,1,126,3
7884,73,1,201,4
7885,150,1,81,7
7886,52,1,46,1
7887,7,1,254,4
7888,133,1,117,3
7889,19,1,149,4
7890,62,1,242,4
7891,131,1,111,3
7892,165,1,134,3
7893,61,2,39,2
7894,170,1,83,7
7895,119,1,144,3
7896,142,1,49,7
7897,73,2,194.5,2
7898,29,1,159,4
7899,157,2,162.5,2
7900,160,1,63,7
7901,166,1,149,3
7902,167,1,128,3
7903,34,1,122,1
7904,89,1,42,1
7905,170,1,72,7
7906,17,1,34,1
7907,73,2,223.5,2
7908,166,1,226,0
7909,179,1,247,0
7910,132,1,190,0
7911,3,1,65,1
7912,170,1,63,7
7913,14,1,94,1
7914,170,1,239,0
7915,15,1,40,1
7916,133,1,117,3
7917,131,1,171,3
7918,53,1,44,1
7919,88,1,149,3
7920,4,1,31,1
7921,97,1,39,7
7922,101,1,139,3
7923,148,1,143,3
7924,168,1,131,3
7925,170,1,240,0
7926,73,2,232.5,2
7927,18,1,194,4
7928,128,1,216,0
7929,170,1,42,7
7930,155,1,49,7
7931,31,1,166,4
7932,49,2,203,2
7933,19,1,139,4
7934,18,1,163,4
7935,105,1,180,3
7936,132,1,197,0
7937,113,1,189,3
7938,24,1,133,1
7939,105,1,49,7
7940,155,1,147,3
7941,150,1,241,0
7942,133,1,87,7
7943,1,1,148,4
7944,167,1,132,3
7945,37,1,30,1
7946,24,1,162,4
7947,83,1,219,4
7948,140,1,171,3
7949,14,1,262,4
7950,110,1,129,3
7951,18,1,30,1
7952,59,1,169,4
7953,95,1,193,3
7954,167,1,149,3
7955,14,2,126.5,2
7956,19,1,211,4
7957,35,1,34,1
7958,16,1,150,4
7959,133,1,89,7
7960,170,1,198,0
7961,14,1,89,1
7962,70,2,186.5,2
7963,18,1,30,1
7964,14,1,63,1
7965,133,1,261,0
7966,23,1,32,1
7967,170,1,79,7
7968,131,1,181,3
7969,133,1,132,3
7970,10,1,185,4
7971,162,1,166,3
7972,166,1,268,0
7973,53,1,89,1
7974,163,1,75,7
7975,41,1,120,1
7976,90,1,246,0
7977,110,1,65,7
7978,122,1,111,3
7979,47,3,141.6666667,6
7980,11,2,125,2
7981,19,1,32,1
7982,30,1,128,1
7983,92,1,244,0
7984,131,1,170,3
7985,170,1,100,7
7986,133,1,110,3
7987,41,2,211.5,2
7988,170,1,143,3
7989,170,1,31,7
7990,133,1,110,3
7991,132,1,205,0
7992,98,1,270,0
7993,52,1,146,4
7994,170,1,77,7
7995,98,1,257,0
7996,14,1,182,4
7997,170,1,87,7
7998,130,1,149,3
7999,40,1,49,1
8000,10,1,124,1
8001,24,1,34,1
8002,162,1,189,0
8003,72,1,154,4
8004,90,1,159,3
8005,52,1,125,1
8006,6,1,225,4
8007,54,1,50,1
8008,167,1,164,3
8009,84,2,118,2
8010,66,1,149,4
8011,167,1,35,7
8012,9,1,37,1
8013,7,1,215,4
8014,48,1,262,4
8015,133,1,87,7
8016,45,1,149,4
8017,2,2,51,2
8018,170,1,30,7
8019,133,1,175,3
8020,73,2,149,2
8021,162,1,230,0
8022,103,1,182,3
8023,14,1,87,1
8024,164,1,72,7
8025,133,1,242,0
8026,133,1,179,3
8027,71,1,76,1
8028,155,1,189,0
8029,101,1,94,3
8030,170,1,89,7
8031,164,1,63,7
8032,121,1,115,3
8033,73,1,132,3
8034,131,1,111,3
8035,155,1,104,7
8036,36,1,34,1
8037,133,1,349,0
8038,91,1,143,3
8039,168,1,162,3
8040,14,1,147,4
8041,170,1,141,3
8042,170,1,174,3
8043,133,1,341,0
8044,132,1,74,7
8045,14,3,196,6
8046,79,2,34.5,2
8047,24,1,32,1
8048,122,1,222,0
8049,10,1,62,1
8050,133,1,88,7
8051,23,1,203,4
8052,14,1,79,1
8053,91,1,109,3
8054,133,1,171,3
8055,8,1,79,1
8056,170,1,201,0
8057,132,1,184,3
8058,37,1,30,1
8059,133,1,87,7
8060,119,1,149,3
8061,151,1,187,0
8062,180,1,217,0
8063,41,1,171,4
8064,91,2,40.5,2
8065,27,1,145,4
8066,71,1,87,1
8067,155,1,34,7
8068,132,1,87,7
8069,33,1,34,1
8070,132,1,40,7
8071,11,1,269,4
8072,17,1,180,4
8073,101,1,34,7
8074,14,1,82,1
8075,169,1,79,7
8076,170,1,137,3
8077,170,1,63,7
8078,98,1,215,0
8079,153,1,63,7
8080,137,1,256,0
8081,12,1,255,4
8082,14,1,65,1
8083,133,1,87,7
8084,115,1,49,7
8085,2,1,174,4
8086,99,1,160,3
8087,96,1,149,3
8088,163,2,143.5,2
8089,167,1,213,0
8090,161,1,200,0
8091,153,1,119,3
8092,24,1,34,1
8093,124,1,49,7
8094,134,1,34,7
8095,105,1,142,3
8096,48,1,144,4
8097,132,1,266,0
8098,170,1,84,7
8099,170,1,72,7
8100,151,1,235,0
8101,133,1,218,0
8102,135,1,149,3
8103,133,1,99,3
8104,34,1,34,1
8105,73,1,138,3
8106,9,1,87,1
8107,133,1,132,3
8108,25,1,193,4
8109,170,1,156,3
8110,35,2,206,2
8111,170,2,249,2
8112,3,1,76,1
8113,170,1,42,7
8114,133,1,232,0
8115,152,1,144,3
8116,109,1,49,7
8117,16,1,119,1
8118,132,1,94,7
8119,133,1,207,0
8120,158,1,150,3
8121,170,1,204,0
8122,156,1,72,7
8123,102,1,229,0
8124,131,1,210,0
8125,170,1,79,7
8126,8,1,124,1
8127,115,1,211,0
8128,73,1,181,4
8129,119,1,223,0
8130,170,1,72,7
8131,73,1,87,1
8132,35,1,30,1
8133,51,1,32,1
8134,132,1,178,3
8135,36,1,34,1
8136,137,1,253,0
8137,37,1,94,1
8138,92,1,123,3
8139,33,1,94,1
8140,11,1,124,1
8141,10,1,44,1
8142,73,1,161,4
8143,131,1,43,7
8144,95,1,127,3
8145,133,1,114,3
8146,102,1,121,3
8147,101,1,99,3
8148,131,1,219,0
8149,24,1,112,1
8150,170,1,111,7
8151,170,1,138,3
8152,178,1,240,0
8153,155,2,124.5,2
8154,87,1,149,3
8155,105,1,165,3
8156,102,1,94,3
8157,2,1,41,1
8158,170,1,82,7
8159,37,1,124,1
8160,133,1,74,7
8161,42,1,144,4
8162,170,1,154,3
8163,102,1,166,3
8164,11,1,79,1
8165,156,1,189,0
8166,154,1,72,7
8167,37,1,94,1
8168,170,1,158,3
8169,118,1,237,0
8170,11,1,120,1
8171,166,1,45,7
8172,25,1,213,4
8173,166,1,79,7
8174,24,1,253,4
8175,150,1,84,7
8176,25,1,261,4
8177,116,1,133,3
8178,27,1,223,4
8179,112,1,144,3
8180,95,1,205,0
8181,132,1,87,7
8182,19,1,216,4
8183,99,1,144,3
8184,37,1,89,1
8185,9,1,257,4
8186,30,1,195,4
8187,115,1,225,0
8188,119,1,34,7
8189,92,1,188,3
8190,128,1,134,3
8191,14,2,164.5,2
8192,36,2,191,2
8193,133,1,350,0
8194,133,1,31,7
8195,19,2,109,2
8196,133,1,240,0
8197,151,1,123,3
8198,133,1,141,3
8199,162,2,252,2
8200,14,1,38,1
8201,14,1,188,4
8202,3,1,178,4
8203,63,2,114.5,2
8204,170,1,63,7
8205,110,1,147,3
8206,16,1,162,4
8207,177,1,213,0
8208,57,1,197,4
8209,100,1,245,0
8210,137,1,217,0
8211,15,1,37,1
8212,19,1,34,1
8213,170,1,87,7
8214,53,1,130,1
8215,3,1,142,4
8216,19,1,118,1
8217,73,1,207,4
8218,147,1,214,0
8219,31,1,144,4
8220,71,1,217,4
8221,10,1,144,4
8222,73,1,164,4
8223,133,1,233,0
8224,73,1,44,1
8225,132,1,141,3
8226,170,1,160,3
8227,170,1,63,7
8228,73,1,258,4
8229,170,1,34,7
8230,56,1,269,4
8231,14,1,80,1
8232,123,1,144,3
8233,30,1,144,4
8234,153,1,72,7
8235,11,1,219,4
8236,73,1,218,4
8237,110,1,169,3
8238,56,1,397,0
8239,11,1,229,4
8240,169,1,84,7
8241,109,1,208,0
8242,111,1,49,7
8243,45,1,208,4
8244,29,1,229,4
8245,49,1,118,1
8246,102,1,167,3
8247,132,1,261,0
8248,127,1,144,3
8249,45,1,269,4
8250,29,4,77.5,6
8251,24,1,34,1
8252,170,1,105,7
8253,51,1,171,4
8254,153,1,135,3
8255,71,2,235.5,2
8256,30,1,168,4
8257,170,1,106,7
8258,36,1,237,4
8259,167,1,69,7
8260,53,1,166,4
8261,169,1,114,7
8262,156,1,63,7
8263,35,1,206,4
8264,146,1,47,7
8265,24,1,124,1
8266,37,1,272,4
8267,52,1,248,4
8268,170,1,154,3
8269,170,1,44,7
8270,92,1,184,3
8271,73,1,33,1
8272,155,1,82,7
8273,160,1,87,7
8274,133,1,242,0
8275,133,1,164,3
8276,170,1,131,3
8277,166,1,82,7
8278,170,1,31,7
8279,71,2,143.5,2
8280,154,1,216,0
8281,18,1,94,1
8282,73,1,31,1
8283,170,1,239,0
8284,170,1,149,3
8285,24,1,129,1
8286,122,1,133,3
8287,170,1,47,7
8288,87,1,132,3
8289,161,1,134,3
8290,170,1,124,3
8291,170,1,117,7
8292,127,1,123,3
8293,170,1,160,3
8294,170,1,251,0
8295,170,1,198,0
8296,155,1,181,0
8297,68,1,62,1
8298,165,1,66,7
8299,170,1,34,7
8300,58,1,196,4
8301,170,1,363,0
8302,14,1,87,1
8303,71,1,152,4
8304,170,1,41,7
8305,52,1,148,4
8306,24,1,94,1
8307,28,1,148,4
8308,72,1,124,1
8309,92,1,94,3
8310,72,1,87,1
8311,8,1,222,4
8312,144,1,49,7
8313,73,1,87,1
8314,170,1,34,7
8315,170,1,84,7
8316,97,1,173,3
8317,5,1,40,1
8318,158,1,40,7
8319,79,1,149,3
8320,73,1,148,4
8321,23,1,212,4
8322,158,2,75.5,2
8323,152,1,229,0
8324,109,1,144,3
8325,165,1,79,7
8326,91,1,99,3
8327,13,1,97,1
8328,102,1,34,7
8329,23,1,134,1
8330,14,1,41,1
8331,156,1,64,7
8332,34,1,113,1
8333,34,1,99,1
8334,133,1,87,7
8335,37,1,123,1
8336,107,1,149,3
8337,157,1,123,3
8338,109,1,245,0
8339,16,1,144,4
8340,132,1,112,3
8341,155,1,252,0
8342,132,1,197,0
8343,73,1,169,4
8344,161,1,241,0
8345,152,1,170,3
8346,170,1,79,7
8347,92,2,75.5,2
8348,133,1,188,0
8349,18,1,167,4
8350,14,1,217,4
8351,170,1,248,0
8352,132,1,35,7
8353,14,1,253,4
8354,154,1,73,7
8355,131,1,33,7
8356,14,1,251,4
8357,168,1,207,0
8358,119,1,266,0
8359,145,1,192,0
8360,170,1,65,7
8361,157,2,79.5,2
8362,83,1,34,1
8363,133,1,131,3
8364,161,1,74,7
8365,168,1,121,3
8366,117,1,205,0
8367,14,1,169,4
8368,9,2,48.5,2
8369,21,1,193,4
8370,31,1,126,1
8371,169,1,123,3
8372,133,1,117,3
8373,40,1,210,4
8374,73,1,242,4
8375,9,1,159,4
8376,11,1,123,1
8377,73,1,160,4
8378,131,1,218,0
8379,30,1,181,4
8380,14,1,87,1
8381,133,1,158,3
8382,100,1,94,3
8383,170,1,79,7
8384,102,1,123,3
8385,121,1,30,7
8386,111,1,141,3
8387,153,1,264,0
8388,68,1,227,4
8389,102,1,34,7
8390,100,1,144,3
8391,22,1,175,4
8392,52,1,132,1
8393,157,1,106,7
8394,158,1,230,0
8395,9,1,103,1
8396,170,1,241,0
8397,8,1,135,1
8398,165,1,79,7
8399,169,1,277,0
8400,133,1,87,7
8401,168,1,87,7
8402,133,1,181,3
8403,154,1,243,0
8404,17,1,209,4
8405,7,1,200,4
8406,23,1,236,4
8407,122,1,94,3
8408,122,1,124,3
8409,53,2,34,2
8410,129,1,144,3
8411,7,1,267,4
8412,110,1,46,7
8413,121,1,94,3
8414,14,1,42,1
8415,72,1,87,1
8416,53,1,43,1
8417,12,1,254,4
8418,10,2,49.5,2
8419,161,1,52,7
8420,14,1,242,4
8421,53,1,89,1
8422,131,1,87,7
8423,125,1,273,0
8424,48,1,40,1
8425,153,1,182,0
8426,14,1,84,1
8427,152,1,196,0
8428,40,1,165,4
8429,122,1,153,3
8430,138,1,157,3
8431,14,1,76,1
8432,59,1,144,4
8433,164,1,223,0
8434,35,1,94,1
8435,113,1,249,0
8436,133,1,226,0
8437,170,1,211,0
8438,14,2,161.5,2
8439,170,1,147,3
8440,10,1,110,1
8441,165,1,210,0
8442,167,1,111,7
8443,160,1,74,7
8444,73,1,86,1
8445,73,1,141,3
8446,73,1,33,1
8447,102,1,221,0
8448,158,1,83,7
8449,37,2,112,2
8450,105,1,149,3
8451,133,1,254,0
8452,92,1,94,3
8453,140,1,198,0
8454,170,1,171,3
8455,131,1,87,7
8456,30,1,62,1
8457,14,1,64,1
8458,35,1,94,1
8459,23,1,192,4
8460,133,1,155,3
8461,102,1,139,3
8462,71,1,166,4
8463,133,1,162,3
8464,95,1,218,0
8465,14,1,134,1
8466,108,1,134,3
8467,151,1,103,7
8468,133,1,109,3
8469,168,1,39,7
8470,45,1,44,1
8471,170,1,74,7
8472,163,1,82,7
8473,8,1,89,1
8474,36,1,142,4
8475,102,1,99,3
8476,133,1,33,7
8477,100,1,150,3
8478,37,1,159,4
8479,71,1,96,1
8480,133,1,178,3
8481,117,1,262,0
8482,82,1,149,3
8483,161,1,84,7
8484,157,1,234,0
8485,18,1,208,4
8486,10,1,193,4
8487,154,1,163,3
8488,46,1,181,4
8489,156,2,131,2
8490,0,1,40,1
8491,34,1,174,4
8492,7,1,245,4
8493,92,1,139,3
8494,148,1,144,3
8495,91,1,162,3
8496,102,1,148,3
8497,153,1,188,0
8498,90,1,133,3
8499,6,1,265,4
8500,14,1,84,1
8501,92,1,119,3
8502,14,1,253,4
8503,171,1,192,0
8504,143,1,273,0
8505,27,1,40,1
8506,170,1,156,3
8507,177,1,208,0
8508,49,2,45,2
8509,165,1,242,0
8510,29,1,124,1
8511,53,1,181,4
8512,52,1,89,1
8513,3,1,215,4
8514,163,1,261,0
8515,164,1,200,0
8516,167,1,203,0
8517,154,1,34,7
8518,151,1,72,7
8519,131,1,171,3
8520,62,1,129,1
8521,110,1,110,3
8522,3,1,148,4
8523,57,1,127,1
8524,0,1,254,4
8525,133,1,89,7
8526,133,1,57,7
8527,41,1,235,4
8528,131,1,58,7
8529,14,1,79,1
8530,2,1,177,4
8531,21,1,268,4
8532,14,1,79,1
8533,121,1,43,7
8534,96,1,149,3
8535,10,1,45,1
8536,109,1,144,3
8537,114,1,73,7
8538,24,1,265,4
8539,161,1,115,3
8540,14,1,135,1
8541,158,1,198,0
8542,133,1,72,7
8543,85,1,120,3
8544,58,1,184,4
8545,14,1,82,1
8546,109,1,184,3
8547,170,1,33,7
8548,164,1,62,7
8549,169,1,41,7
8550,1,1,40,1
8551,161,1,74,7
8552,96,1,228,0
8553,10,1,49,1
8554,128,1,134,3
8555,170,1,35,7
8556,145,1,139,3
8557,15,1,49,1
8558,122,1,119,3
8559,51,1,30,1
8560,10,1,182,4
8561,7,1,124,1
8562,165,1,64,7
8563,154,1,154,3
8564,175,1,231,0
8565,170,1,212,0
8566,73,1,117,1
8567,73,1,194,4
8568,147,1,131,3
8569,12,1,49,1
8570,37,2,127.5,2
8571,102,1,30,7
8572,102,1,64,7
8573,170,1,33,7
8574,31,1,39,1
8575,170,1,72,7
8576,24,1,169,4
8577,169,1,130,3
8578,13,1,239,4
8579,5,1,221,4
8580,159,1,65,7
8581,12,1,54,1
8582,24,1,262,4
8583,6,1,49,1
8584,170,1,63,7
8585,133,1,87,7
8586,92,1,198,0
8587,101,1,188,3
8588,118,1,124,3
8589,133,1,297,0
8590,133,1,87,7
8591,168,1,32,7
8592,96,1,167,3
8593,154,1,144,3
8594,133,1,87,7
8595,122,1,143,3
8596,73,1,53,1
8597,102,1,159,3
8598,149,1,257,0
8599,62,1,30,1
8600,14,1,64,1
8601,169,1,165,3
8602,1,1,244,4
8603,134,1,128,3
8604,14,1,120,1
8605,170,1,149,3
8606,28,1,180,4
8607,36,1,116,1
8608,160,1,63,7
8609,152,1,208,0
8610,155,1,264,0
8611,160,1,64,7
8612,157,1,241,0
8613,14,1,89,1
8614,73,1,66,1
8615,158,1,84,7
8616,53,1,44,1
8617,151,1,161,3
8618,157,1,207,0
8619,14,1,79,1
8620,102,1,111,3
8621,162,1,84,7
8622,161,1,64,7
8623,14,2,102,2
8624,40,1,166,4
8625,70,1,69,1
8626,157,1,58,7
8627,170,1,79,7
8628,26,1,185,4
8629,170,1,66,7
8630,18,1,30,1
8631,73,1,213,4
8632,2,1,74,1
8633,165,1,63,7
8634,18,1,160,4
8635,160,2,138.5,2
8636,78,1,49,1
8637,132,1,213,0
8638,14,1,74,1
8639,13,1,149,4
8640,3,1,152,4
8641,115,1,171,3
8642,151,1,84,7
8643,1,1,163,4
8644,100,1,144,3
8645,170,2,91,2
